scorer,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000
bodyparts,north,north,north,east,east,east,south,south,south,west,west,west
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2468,96.14382934570312,43.23574447631836,1.0,164.36795043945312,50.937557220458984,1.0,153.25408935546875,125.30159759521484,1.0,102.03486633300781,122.11477661132812,1.0
2469,95.74919128417969,42.96853256225586,0.9999998807907104,162.43612670898438,48.3356819152832,1.0,153.3927764892578,125.27173614501953,0.9999998807907104,102.1357192993164,122.46749877929688,1.0
2470,95.15775299072266,43.06614303588867,0.9999997615814209,162.3119354248047,48.22140884399414,0.9999998807907104,153.34002685546875,125.01060485839844,0.9999998807907104,101.47710418701172,121.93389129638672,1.0
2471,94.2265396118164,42.676273345947266,0.9999998807907104,161.15867614746094,45.969120025634766,0.9999998807907104,153.44815063476562,124.36954498291016,0.9999998807907104,101.51270294189453,121.44453430175781,1.0
2472,95.65181732177734,41.000877380371094,0.9999997615814209,164.12582397460938,48.06929016113281,1.0,153.6591339111328,125.30732727050781,0.9999998807907104,102.38896942138672,121.45016479492188,1.0
2473,95.32500457763672,41.48693084716797,0.9999998807907104,164.89859008789062,48.3292236328125,1.0,155.16790771484375,125.09404754638672,0.9999998807907104,102.36518096923828,122.18278503417969,1.0
2474,99.7508316040039,49.009117126464844,1.0,173.73724365234375,56.767311096191406,0.9999998807907104,162.9017791748047,130.60247802734375,1.0,104.90508270263672,126.86221313476562,1.0
2475,96.37935638427734,44.157596588134766,1.0,166.19764709472656,49.121253967285156,1.0,158.6341094970703,126.8763198852539,0.9999998807907104,100.70578002929688,125.952880859375,1.0
2476,95.34081268310547,44.22816467285156,1.0,167.3604736328125,50.35306930541992,1.0,158.4452362060547,128.9542999267578,1.0,100.49767303466797,126.54718017578125,1.0
2477,95.8393783569336,45.19950866699219,1.0,166.0872039794922,49.64457702636719,1.0,157.81455993652344,129.9491424560547,1.0,99.5438461303711,127.27605438232422,1.0
2478,95.2226333618164,45.956520080566406,0.9999998807907104,165.6678009033203,49.88165283203125,1.0,158.07855224609375,129.08233642578125,1.0,99.76643371582031,128.21737670898438,1.0
2479,95.10205078125,45.98606491088867,0.9999998807907104,166.52667236328125,51.02567672729492,0.9999998807907104,158.9839630126953,128.4772186279297,1.0,100.2681884765625,128.6073760986328,1.0
2480,95.10872650146484,45.41464614868164,1.0,166.23342895507812,51.14756393432617,1.0,159.34654235839844,128.32652282714844,1.0,100.77625274658203,128.94139099121094,1.0
2481,95.00279998779297,45.46458435058594,1.0,165.60169982910156,50.212833404541016,1.0,158.2084197998047,129.6487579345703,1.0,99.24964904785156,128.19168090820312,1.0
2482,94.94318389892578,46.079742431640625,1.0,165.4590301513672,50.64805221557617,1.0,157.54910278320312,130.57456970214844,1.0,97.69469451904297,128.7763214111328,1.0
2483,94.28933715820312,45.850284576416016,1.0,164.0504913330078,49.075836181640625,0.9999998807907104,156.9062957763672,130.47047424316406,1.0,97.58305358886719,128.6821746826172,1.0
2484,94.92874145507812,45.636714935302734,0.9999998807907104,165.7820281982422,49.66426086425781,1.0,157.51930236816406,130.61048889160156,1.0,97.68775177001953,128.73721313476562,1.0
2485,94.76568603515625,45.37468719482422,1.0,164.0796356201172,47.88734817504883,0.9999998807907104,157.15499877929688,130.52874755859375,1.0,97.33670806884766,128.70899963378906,1.0
2486,94.62914276123047,44.81893539428711,1.0,164.775634765625,48.4243278503418,0.9999998807907104,156.88104248046875,130.22555541992188,1.0,97.15534210205078,128.49359130859375,1.0
2487,94.62017822265625,44.93954086303711,1.0,165.6968994140625,48.95276641845703,0.9999998807907104,157.06570434570312,130.0801239013672,1.0,97.25315856933594,128.37086486816406,1.0
2488,94.56791687011719,44.87662887573242,1.0,165.7716064453125,48.920745849609375,0.9999998807907104,157.32489013671875,129.61903381347656,1.0,97.18742370605469,127.75200653076172,1.0
2489,94.54167938232422,44.62425231933594,1.0,165.44277954101562,48.70174026489258,1.0,157.04022216796875,129.79937744140625,1.0,96.91670227050781,127.8166275024414,1.0
2490,94.40865325927734,44.90892791748047,1.0,164.70924377441406,48.38142395019531,0.9999998807907104,156.6479034423828,129.7167205810547,1.0,96.98792266845703,128.0625,1.0
2491,94.61579895019531,44.675743103027344,1.0,164.42239379882812,48.21404266357422,0.9999998807907104,156.98362731933594,129.70750427246094,1.0,97.23031616210938,128.06158447265625,1.0
2492,94.88044738769531,45.565277099609375,1.0,165.1121368408203,49.40480041503906,0.9999998807907104,156.79534912109375,130.62388610839844,1.0,97.18315887451172,128.8800506591797,1.0
2493,95.10880279541016,45.8756103515625,1.0,162.74937438964844,48.35403823852539,0.9999998807907104,156.47430419921875,130.11358642578125,1.0,96.66259765625,129.1672821044922,1.0
2494,95.16571807861328,45.674869537353516,0.9999998807907104,163.6879119873047,48.90222930908203,0.9999998807907104,157.12417602539062,129.65797424316406,1.0,97.28717803955078,129.41236877441406,1.0
2495,94.12322235107422,45.699520111083984,1.0,162.4205322265625,48.81283950805664,0.9999998807907104,156.9107666015625,129.97012329101562,1.0,97.21444702148438,128.88987731933594,1.0
2496,93.5052261352539,45.80742645263672,1.0,162.14419555664062,48.04431915283203,0.9999996423721313,157.2176971435547,129.602783203125,1.0,97.13703155517578,129.8894805908203,1.0
2497,94.11383056640625,44.88055419921875,1.0,163.60923767089844,47.699954986572266,0.9999998807907104,157.61099243164062,128.88673400878906,1.0,98.06842803955078,128.82470703125,1.0
2498,94.83746337890625,44.35373306274414,1.0,163.4698486328125,46.846622467041016,0.9999997615814209,158.99017333984375,127.44449615478516,0.9999998807907104,98.65630340576172,128.3976287841797,1.0
2499,95.58541870117188,44.025177001953125,1.0,164.98043823242188,47.50045394897461,0.9999998807907104,158.53921508789062,127.84346008300781,0.9999998807907104,98.81146240234375,127.3277587890625,1.0
2500,96.31368255615234,43.459537506103516,1.0,164.467041015625,46.971561431884766,0.9999998807907104,158.31588745117188,127.24810791015625,0.9999998807907104,98.64237976074219,127.4290771484375,1.0
2501,95.42338562011719,43.86256790161133,0.9999998807907104,163.07672119140625,46.20696258544922,0.9999998807907104,158.0806427001953,127.73921203613281,0.9999998807907104,98.73544311523438,127.601806640625,1.0
2502,95.38555908203125,44.208072662353516,1.0,163.9569549560547,47.28398132324219,0.9999998807907104,157.83091735839844,128.5951690673828,1.0,98.4181137084961,128.1417999267578,1.0
2503,96.09208679199219,44.1842041015625,1.0,163.94505310058594,47.68571853637695,0.9999998807907104,157.6303253173828,128.99652099609375,1.0,98.41541290283203,128.5489501953125,1.0
2504,95.34727478027344,44.4043083190918,0.9999998807907104,164.8663787841797,47.75879669189453,0.9999998807907104,157.40711975097656,128.7093048095703,1.0,97.80646514892578,128.47215270996094,1.0
2505,94.95562744140625,45.05704879760742,1.0,164.53688049316406,48.03878402709961,0.9999998807907104,157.50888061523438,129.46441650390625,1.0,98.323486328125,128.72183227539062,1.0
2506,95.10662841796875,44.536529541015625,1.0,163.5127716064453,47.7661247253418,0.9999998807907104,156.5950164794922,129.25918579101562,1.0,97.5970230102539,128.1489715576172,1.0
2507,95.00543212890625,44.46894836425781,1.0,164.0235137939453,47.515480041503906,0.9999998807907104,156.72491455078125,129.09683227539062,1.0,97.85652160644531,128.03350830078125,1.0
2508,94.79783630371094,44.83053970336914,1.0,163.1480255126953,47.80083465576172,0.9999998807907104,155.8009796142578,129.49029541015625,1.0,97.0207748413086,128.09266662597656,1.0
2509,94.662109375,45.30892562866211,1.0,163.13473510742188,47.857200622558594,0.9999998807907104,156.45433044433594,129.56182861328125,1.0,97.23818969726562,128.57994079589844,1.0
2510,94.89226531982422,45.054222106933594,1.0,163.60206604003906,48.331878662109375,0.9999998807907104,155.86343383789062,130.45188903808594,1.0,97.72332000732422,128.29742431640625,1.0
2511,94.68700408935547,45.41425704956055,1.0,162.3906707763672,48.261749267578125,0.9999998807907104,155.8104705810547,130.138671875,1.0,97.37478637695312,128.66738891601562,1.0
2512,95.34256744384766,45.305763244628906,1.0,162.2720184326172,47.99191665649414,0.9999998807907104,155.87039184570312,129.87933349609375,1.0,97.57234191894531,128.41783142089844,1.0
2513,95.16687774658203,45.586021423339844,1.0,163.1246337890625,48.8757209777832,1.0,155.79129028320312,130.04771423339844,1.0,97.39303588867188,128.7611083984375,1.0
2514,95.42636108398438,45.474979400634766,1.0,162.17556762695312,48.14033889770508,0.9999998807907104,156.04417419433594,129.69325256347656,1.0,97.313720703125,128.71066284179688,1.0
2515,95.55142974853516,45.97964859008789,1.0,162.16859436035156,48.48964309692383,0.9999998807907104,156.0760955810547,130.13998413085938,1.0,97.41939544677734,128.96395874023438,1.0
2516,95.66656494140625,46.234703063964844,0.9999998807907104,163.37799072265625,49.08326721191406,0.9999998807907104,156.40768432617188,129.90939331054688,1.0,97.80072784423828,128.9071502685547,1.0
2517,95.53277587890625,46.077884674072266,0.9999998807907104,162.03465270996094,48.8359489440918,0.9999998807907104,156.20944213867188,129.7694091796875,1.0,97.87845611572266,128.76930236816406,1.0
2518,95.76921844482422,45.92730712890625,0.9999998807907104,162.71041870117188,48.780731201171875,1.0,156.23751831054688,129.4625244140625,1.0,97.98448944091797,128.68695068359375,1.0
2519,95.64936065673828,45.9382209777832,1.0,163.09100341796875,49.36915588378906,1.0,156.338623046875,129.6713104248047,1.0,98.46574401855469,128.54660034179688,1.0
2520,95.147705078125,46.247154235839844,1.0,162.5601806640625,49.489356994628906,1.0,156.7982177734375,129.7224884033203,1.0,99.1189956665039,128.71290588378906,1.0
2521,95.05767059326172,45.720821380615234,1.0,161.37388610839844,48.828773498535156,0.9999998807907104,156.23284912109375,128.94203186035156,1.0,98.77143859863281,128.2530059814453,1.0
2522,95.01113891601562,45.52873229980469,1.0,161.95074462890625,49.110782623291016,1.0,156.81234741210938,128.5278778076172,1.0,99.4566879272461,128.01959228515625,1.0
2523,95.50570678710938,46.64105987548828,0.9999998807907104,162.05003356933594,49.60874938964844,1.0,156.61245727539062,129.02598571777344,1.0,99.81413269042969,128.1619873046875,1.0
2524,95.38382720947266,46.703369140625,0.9999998807907104,160.5632781982422,49.690521240234375,0.9999998807907104,155.6730194091797,128.67442321777344,1.0,99.21540069580078,127.9708023071289,1.0
2525,94.80659484863281,45.66166687011719,1.0,159.84945678710938,48.637210845947266,0.9999996423721313,155.71170043945312,127.94744873046875,1.0,99.20726013183594,127.26266479492188,1.0
2526,94.02488708496094,45.3785285949707,1.0,160.02175903320312,50.287715911865234,0.9999998807907104,155.3088836669922,128.18795776367188,1.0,100.47908020019531,126.84728240966797,1.0
2527,93.43476104736328,46.470489501953125,1.0,157.6120147705078,48.66584014892578,0.9999997615814209,154.5102081298828,127.87063598632812,1.0,100.37279510498047,125.83927917480469,1.0
2528,94.51520538330078,45.9102668762207,1.0,160.5520782470703,51.50187683105469,0.9999998807907104,154.5599365234375,128.31646728515625,1.0,101.3886489868164,126.1930160522461,1.0
2529,94.4959945678711,46.466739654541016,1.0,160.35336303710938,51.6009521484375,0.9999998807907104,154.58721923828125,127.89752960205078,1.0,101.03620910644531,126.5050277709961,1.0
2530,94.67613220214844,46.84138870239258,0.9999998807907104,160.32777404785156,51.462032318115234,0.9999998807907104,154.4947967529297,128.17042541503906,1.0,100.8733139038086,126.54242706298828,1.0
2531,95.1329345703125,47.106201171875,0.9999998807907104,162.20790100097656,53.948490142822266,1.0,154.88909912109375,128.68643188476562,1.0,102.14873504638672,126.23551177978516,1.0
2532,94.52606201171875,47.49565124511719,0.9999998807907104,158.85745239257812,50.832115173339844,0.9999998807907104,154.21563720703125,128.07611083984375,1.0,100.6190414428711,125.88339233398438,1.0
2533,94.94125366210938,47.31944274902344,0.9999998807907104,160.97023010253906,53.5925407409668,1.0,154.97396850585938,128.44436645507812,1.0,102.208984375,126.40345001220703,1.0
2534,94.30754089355469,49.28901672363281,1.0,159.89764404296875,51.9284782409668,0.9999998807907104,155.37306213378906,128.85513305664062,1.0,100.54383850097656,127.50735473632812,1.0
2535,94.68864440917969,48.06532287597656,0.9999998807907104,160.5521240234375,52.836856842041016,0.9999998807907104,155.21226501464844,128.75241088867188,1.0,101.36333465576172,127.07362365722656,1.0
2536,95.37769317626953,47.643592834472656,1.0,161.3504638671875,53.60111618041992,1.0,154.41131591796875,129.01234436035156,1.0,101.6963119506836,126.58946228027344,1.0
2537,94.59983825683594,48.87725830078125,0.9999998807907104,161.3037109375,52.90691375732422,0.9999998807907104,155.32272338867188,129.35989379882812,1.0,101.22791290283203,127.54710388183594,1.0
2538,95.13227844238281,48.37274169921875,1.0,161.0968017578125,53.29225158691406,1.0,155.1666717529297,128.97528076171875,1.0,100.756103515625,127.84515380859375,1.0
2539,96.14344024658203,48.181419372558594,1.0,161.68983459472656,53.73925018310547,1.0,154.86582946777344,129.35073852539062,1.0,100.35612487792969,127.83816528320312,1.0
2540,95.31655883789062,46.51935577392578,1.0,161.86709594726562,53.51052474975586,1.0,155.0294952392578,128.25439453125,1.0,102.51826477050781,126.26289367675781,1.0
2541,95.33758544921875,46.84968948364258,0.9999998807907104,160.0758056640625,51.06928634643555,0.9999998807907104,155.5201873779297,128.5574951171875,1.0,100.2298583984375,127.23048400878906,1.0
2542,95.57254791259766,46.16203689575195,0.9999998807907104,160.9317626953125,50.87268829345703,0.9999997615814209,154.7186737060547,128.1705780029297,1.0,100.0296859741211,126.72101593017578,1.0
2543,94.92578125,46.36719512939453,1.0,159.9893341064453,50.67717361450195,0.9999997615814209,155.13201904296875,128.4670867919922,1.0,99.5572280883789,127.55265808105469,1.0
2544,95.26172637939453,46.09965515136719,1.0,159.6639862060547,49.852989196777344,0.9999997615814209,154.73655700683594,128.07949829101562,1.0,99.07821655273438,127.08543395996094,1.0
2545,95.3094253540039,46.301326751708984,1.0,160.3352508544922,49.763492584228516,0.9999998807907104,155.6812286376953,128.38816833496094,1.0,99.28429412841797,127.32279968261719,1.0
2546,95.38251495361328,45.97617721557617,1.0,161.20567321777344,50.37879180908203,1.0,155.66880798339844,128.01976013183594,1.0,100.4327163696289,127.03632354736328,1.0
2547,95.66426086425781,46.29440689086914,0.9999998807907104,160.57569885253906,49.75821304321289,0.9999996423721313,154.61375427246094,127.93099212646484,1.0,98.8068618774414,127.05376434326172,1.0
2548,94.90169525146484,46.81612014770508,0.9999998807907104,159.11305236816406,49.01698684692383,0.9999997615814209,154.7545623779297,128.2982177734375,1.0,98.49076843261719,127.3375244140625,1.0
2549,95.09918212890625,46.52694320678711,1.0,159.96754455566406,50.05564498901367,0.9999998807907104,155.51148986816406,128.8430633544922,1.0,99.11856842041016,127.98741149902344,1.0
2550,94.90119934082031,46.754112243652344,0.9999998807907104,161.573974609375,51.321205139160156,1.0,155.91673278808594,128.32427978515625,1.0,99.57406616210938,127.71922302246094,1.0
2551,95.4520492553711,45.932167053222656,1.0,161.55418395996094,50.84172821044922,1.0,155.5397491455078,128.1459503173828,1.0,99.78137969970703,126.99371337890625,1.0
2552,95.2219467163086,45.32615661621094,1.0,162.2245635986328,51.541934967041016,1.0,155.6355438232422,127.81461334228516,1.0,100.90715789794922,126.30265808105469,1.0
2553,95.2253646850586,45.772132873535156,1.0,161.4513702392578,51.18747329711914,1.0,155.36268615722656,127.71528625488281,1.0,100.59345245361328,126.23018646240234,1.0
2554,95.24756622314453,47.40749740600586,0.9999998807907104,160.35910034179688,51.90338134765625,0.9999998807907104,155.88217163085938,127.73633575439453,1.0,100.7412109375,126.81989288330078,1.0
2555,95.20074462890625,46.861122131347656,0.9999998807907104,159.93275451660156,51.83656311035156,0.9999998807907104,155.06442260742188,127.45979309082031,1.0,100.87788391113281,126.84635162353516,1.0
2556,95.23902130126953,47.80988311767578,0.9999998807907104,160.91278076171875,53.93592071533203,0.9999998807907104,155.75607299804688,127.34071350097656,1.0,102.43760681152344,127.26696014404297,1.0
2557,95.83179473876953,46.73595428466797,0.9999998807907104,162.32485961914062,55.32765579223633,1.0,155.39334106445312,126.11170196533203,1.0,104.83004760742188,126.43083953857422,1.0
